id,type,amount,date,currency
3138,Payment,5146.06,2019-11-30,AUD
3139,Refund,6495.06,2023-02-19,EUR
3140,Refund,9374.79,2020-11-11,GBP
3141,Payment,2434.54,2020-01-09,AUD
3142,Payment,6988.19,2024-06-06,JPY
3143,Payment,6337.77,2022-05-06,USD
3144,Sale,9614.35,2023-09-18,USD
3145,Purchase,3942.76,2022-11-22,AUD
3146,Purchase,95.21,2019-08-21,USD
3147,Payment,6798.75,2022-10-13,USD
3148,Refund,4952.54,2023-04-25,GBP
3149,Refund,3401.48,2023-07-02,JPY
3150,Payment,5479.44,2020-11-19,USD
3151,Payment,8205.23,2023-04-07,JPY
3152,Refund,4042.83,2021-05-15,AUD
3153,Sale,7649.56,2023-10-02,AUD
3154,Refund,5609.71,2022-01-04,JPY
3155,Sale,8008.74,2020-11-19,GBP
3156,Payment,6662.51,2022-10-25,GBP
3157,Payment,8931.2,2022-04-17,JPY
3158,Refund,960.75,2020-08-27,GBP
3159,Sale,6175.69,2021-11-18,EUR
3160,Sale,2399.3,2021-12-16,JPY
3161,Refund,8205.97,2023-08-20,AUD
3162,Refund,5455.35,2019-09-30,USD
3163,Payment,4796.79,2021-09-15,AUD
3164,Refund,4488.94,2023-08-05,AUD
3165,Refund,1173.61,2019-11-11,AUD
3166,Sale,8205.74,2022-01-26,USD
3167,Payment,5335.87,2022-05-28,JPY
3168,Sale,5618.58,2022-04-19,JPY
3169,Purchase,3255.3,2020-09-17,EUR
3170,Purchase,2828.18,2021-05-25,JPY
3171,Purchase,1827.59,2021-08-08,JPY
3172,Sale,818.61,2019-09-22,GBP
3173,Purchase,6987.59,2020-06-04,AUD
3174,Payment,7710.71,2021-11-10,AUD
3175,Payment,8050.06,2023-01-12,GBP
3176,Payment,3942.7,2021-03-08,AUD
3177,Sale,6118.94,2024-03-14,AUD
3178,Refund,6004.84,2024-01-28,EUR
3179,Purchase,6091.27,2023-11-06,EUR
3180,Purchase,2820.43,2021-03-30,JPY
3181,Refund,2398.59,2022-06-28,JPY
3182,Purchase,2703.66,2023-06-09,USD
3183,Refund,5321.69,2022-02-07,USD
3184,Refund,4310.04,2023-02-21,AUD
3185,Sale,9764.71,2020-01-11,USD
3186,Sale,6136.69,2020-09-13,JPY
3187,Purchase,6001.46,2019-10-16,EUR
3188,Payment,5795.21,2022-05-18,GBP
3189,Refund,9042.1,2020-11-16,EUR
3190,Payment,6355.49,2022-05-14,GBP
3191,Refund,5336.73,2024-04-23,GBP
3192,Refund,6814.65,2022-08-16,EUR
3193,Sale,3520.08,2020-05-28,JPY
3194,Purchase,9389.56,2023-04-06,JPY
3195,Purchase,5592.29,2023-04-29,EUR
3196,Payment,1102.07,2021-05-09,EUR
3197,Refund,6993.21,2023-07-31,AUD
3198,Purchase,4186.67,2020-12-30,AUD
3199,Refund,4625.64,2023-11-13,GBP
3200,Purchase,8347.91,2021-01-16,USD
3201,Payment,8069.8,2023-01-22,GBP
3202,Payment,5767.41,2022-04-21,JPY
3203,Sale,8743.24,2020-12-17,GBP
3204,Payment,3126.39,2023-01-09,AUD
3205,Refund,5985.39,2023-10-22,USD
3206,Refund,7604.63,2024-06-13,EUR
3207,Sale,351.93,2020-03-04,EUR
3208,Payment,5129.69,2023-12-18,USD
3209,Purchase,2598.54,2021-08-30,EUR
3210,Sale,6785.92,2024-02-08,USD
3211,Payment,8784.29,2020-01-12,EUR
3212,Purchase,3644.59,2022-09-08,EUR
3213,Payment,425.9,2020-05-08,JPY
3214,Payment,2521.68,2022-08-17,USD
3215,Payment,5484.64,2023-07-18,JPY
3216,Refund,771.31,2022-04-25,AUD
3217,Refund,9339.53,2023-01-07,AUD
3218,Payment,6341.18,2020-10-05,USD
3219,Sale,9843.12,2021-10-26,EUR
3220,Refund,627.41,2023-09-17,USD
3221,Sale,2496.22,2020-08-29,JPY
3222,Payment,3309.72,2024-06-23,EUR
3223,Sale,110.81,2021-02-08,JPY
3224,Purchase,6241.24,2024-07-08,JPY
3225,Purchase,521.04,2024-05-01,GBP
3226,Purchase,6812.19,2022-12-22,USD
3227,Payment,4860.29,2020-05-30,JPY
3228,Payment,8551.75,2021-01-05,JPY
3229,Refund,9449.87,2022-06-01,USD
3230,Refund,2050.13,2019-08-07,JPY
3231,Sale,835.17,2024-06-07,JPY
3232,Refund,358.23,2021-03-01,USD
3233,Purchase,5446.31,2021-04-03,JPY
3234,Payment,6142.3,2019-09-14,JPY
3235,Purchase,4602.16,2023-09-29,AUD
3236,Purchase,9782.15,2022-08-25,GBP
3237,Payment,3209.05,2021-07-15,GBP
3238,Purchase,2699.18,2023-12-21,USD
3239,Sale,2347.23,2022-07-24,AUD
3240,Purchase,3222.4,2023-03-12,GBP
3241,Sale,3261.29,2022-05-14,GBP
3242,Refund,4466.77,2021-08-25,AUD
3243,Sale,3023.37,2021-06-12,JPY
3244,Payment,859.39,2023-11-15,JPY
3245,Payment,9876.18,2023-12-22,EUR
3246,Purchase,5276.02,2021-07-14,JPY
3247,Payment,1952.68,2019-08-08,JPY
3248,Sale,5626.61,2024-04-09,GBP
3249,Payment,2788.14,2021-05-08,AUD
3250,Sale,8230.57,2019-10-13,JPY
3251,Refund,1090.69,2022-03-14,USD
3252,Purchase,7472.43,2022-02-09,AUD
3253,Refund,982.29,2019-08-27,EUR
3254,Refund,2420.57,2023-01-12,AUD
3255,Purchase,9999.92,2019-12-07,GBP
3256,Purchase,3133.75,2023-06-15,GBP
3257,Purchase,8598.08,2020-10-27,EUR
3258,Refund,9713.68,2020-05-18,GBP
3259,Sale,3306.23,2020-12-09,EUR
3260,Purchase,5617.92,2022-11-14,AUD
3261,Sale,1113.12,2021-08-08,JPY
3262,Refund,2679.43,2021-11-12,EUR
3263,Payment,3509.3,2020-04-29,USD
3264,Refund,2208.04,2019-08-19,JPY
3265,Payment,3224.98,2020-04-16,GBP
3266,Refund,7030.34,2020-02-21,AUD
3267,Refund,5671.54,2022-07-28,USD
3268,Refund,3426.1,2020-05-05,AUD
3269,Refund,5383.64,2019-11-20,EUR
3270,Purchase,9161.75,2024-01-02,USD
3271,Purchase,2314.7,2023-09-20,JPY
3272,Sale,1186.42,2023-12-20,AUD
3273,Purchase,6608.45,2020-02-06,JPY
3274,Purchase,7724.77,2023-02-15,GBP
3275,Sale,8121.6,2021-05-15,GBP
3276,Purchase,3808.19,2022-11-30,USD
3277,Refund,6801.18,2021-04-21,GBP
3278,Sale,4033.42,2023-06-20,USD
3279,Refund,4285.62,2019-10-07,AUD
3280,Payment,2384.42,2021-02-06,JPY
3281,Purchase,6968.03,2023-07-06,EUR
3282,Refund,4278.23,2020-11-08,USD
3283,Payment,3479.15,2022-04-26,GBP
3284,Refund,5029.55,2022-05-09,USD
3285,Purchase,3992.13,2020-02-10,USD
3286,Purchase,1943.06,2022-05-04,GBP
3287,Payment,7055.19,2023-06-28,AUD
3288,Purchase,5915.41,2023-12-29,EUR
3289,Sale,7556.3,2022-07-13,JPY
3290,Purchase,5320.89,2022-12-29,GBP
3291,Purchase,7822.41,2021-07-11,USD
3292,Payment,3331.62,2023-09-08,GBP
3293,Purchase,4731.94,2020-09-15,AUD
3294,Payment,2887.22,2021-01-14,USD
3295,Sale,2935.87,2020-06-03,JPY
3296,Refund,4904.85,2023-05-19,GBP
3297,Refund,3549.25,2023-08-09,USD
3298,Purchase,3502.87,2022-12-02,JPY
3299,Sale,7776.7,2020-11-29,USD
3300,Purchase,5286.32,2023-03-07,GBP
3301,Refund,963.87,2021-10-31,EUR
3302,Purchase,8172.28,2021-06-13,USD
3303,Refund,7531.28,2023-01-27,AUD
3304,Payment,3672.85,2021-07-03,USD
3305,Refund,454.07,2021-11-23,USD
3306,Purchase,1984.1,2022-08-10,JPY
3307,Purchase,68.54,2022-09-20,EUR
3308,Purchase,6715.67,2024-01-24,GBP
3309,Purchase,6769.13,2023-06-30,JPY
3310,Purchase,4480.29,2022-02-10,USD
3311,Sale,4781.49,2022-08-08,JPY
3312,Purchase,2136.73,2020-11-12,USD
3313,Payment,8535.08,2021-11-22,JPY
3314,Sale,2503.89,2022-02-03,USD
3315,Payment,4032.75,2019-09-21,JPY
3316,Sale,7231.77,2023-04-29,GBP
3317,Refund,6508.06,2023-07-22,JPY
3318,Sale,5857.07,2023-05-18,JPY
3319,Payment,1034.02,2020-02-12,JPY
3320,Purchase,8934.98,2024-02-12,AUD
3321,Sale,5961.53,2019-11-13,GBP
3322,Refund,5245.6,2021-12-06,JPY
3323,Purchase,7792.55,2021-08-13,GBP
3324,Refund,6829.39,2022-02-19,EUR
3325,Sale,4843.62,2022-02-12,USD
3326,Refund,9266.58,2023-08-01,USD
3327,Refund,7133.11,2023-04-15,USD
3328,Purchase,383.2,2023-07-25,AUD
3329,Refund,9350.27,2021-04-05,EUR
3330,Sale,8574.11,2020-07-19,GBP
3331,Payment,2563.02,2022-03-17,JPY
3332,Purchase,7055.81,2022-01-19,AUD
3333,Sale,7064.38,2020-04-22,EUR
3334,Sale,332.08,2023-01-15,EUR
3335,Payment,7185.1,2023-11-10,JPY
3336,Purchase,1276.94,2021-10-28,AUD
3337,Refund,4352.15,2023-05-25,AUD
3338,Refund,3444.53,2020-10-23,GBP
3339,Payment,7902.59,2023-04-18,USD
3340,Refund,5106.71,2019-09-01,AUD
3341,Sale,8411.1,2023-09-30,USD
3342,Payment,1253.09,2021-01-16,EUR
3343,Sale,2634.86,2021-06-29,AUD
3344,Payment,9099.52,2020-02-01,AUD
3345,Purchase,7649.94,2021-09-06,EUR
3346,Payment,1265.11,2023-07-06,USD
3347,Refund,2718.75,2022-04-20,USD
3348,Refund,4591.34,2020-10-31,JPY
3349,Refund,2114.93,2020-05-08,EUR
3350,Payment,4482.93,2024-02-04,JPY
3351,Payment,2817.54,2019-11-04,AUD
3352,Payment,7676.99,2024-06-28,GBP
3353,Purchase,197.71,2020-01-03,GBP
3354,Refund,6622.23,2021-02-23,EUR
3355,Purchase,4354.09,2021-01-14,AUD
3356,Purchase,9731.54,2022-02-06,JPY
3357,Purchase,1193.88,2024-03-16,JPY
3358,Payment,2054.85,2023-06-24,GBP
3359,Refund,5430.03,2022-11-29,JPY
3360,Refund,493.33,2019-08-31,JPY
3361,Purchase,318.01,2024-03-25,USD
3362,Payment,2521.61,2024-03-07,AUD
3363,Sale,3795.92,2023-04-13,EUR
3364,Sale,5392.53,2021-12-20,JPY
3365,Payment,4450.46,2021-06-27,EUR
3366,Sale,4253.51,2020-03-31,AUD
3367,Payment,1726.84,2021-08-05,EUR
3368,Payment,4129.7,2021-01-15,AUD
3369,Purchase,1189.26,2021-12-09,AUD
3370,Refund,2027.22,2023-03-02,JPY
3371,Payment,5306.75,2019-12-26,JPY
3372,Sale,7285.79,2020-02-24,GBP
3373,Sale,8736.69,2023-11-22,GBP
3374,Sale,7848.72,2024-01-28,EUR
3375,Payment,2840.47,2024-02-29,JPY
3376,Sale,7416.1,2020-12-29,JPY
3377,Sale,1305.49,2020-07-11,GBP
3378,Purchase,5600.86,2022-10-06,EUR
3379,Sale,5757.46,2022-11-05,USD
3380,Payment,9220.64,2020-08-10,JPY
3381,Payment,2591.0,2022-06-26,AUD
3382,Purchase,9722.81,2023-02-19,GBP
3383,Sale,663.83,2021-12-03,EUR
3384,Sale,8692.28,2024-07-07,EUR
3385,Sale,1151.86,2023-05-21,AUD
3386,Refund,6812.58,2022-03-12,JPY
3387,Refund,9934.63,2023-03-13,EUR
3388,Refund,2359.9,2021-03-22,AUD
3389,Sale,8506.8,2024-03-28,JPY
3390,Purchase,2044.05,2019-12-18,EUR
3391,Payment,878.22,2022-01-03,GBP
3392,Purchase,5125.06,2024-03-29,JPY
3393,Purchase,2176.83,2023-05-07,JPY
3394,Purchase,8592.99,2021-06-15,EUR
3395,Sale,5428.24,2021-01-17,EUR
3396,Sale,7889.0,2021-04-07,JPY
3397,Sale,9115.77,2020-12-13,GBP
3398,Sale,1321.03,2020-11-03,EUR
3399,Refund,216.42,2022-05-08,AUD
3400,Payment,4024.47,2022-09-21,EUR
3401,Purchase,8979.08,2023-03-14,USD
3402,Payment,8058.49,2023-09-17,AUD
3403,Payment,8488.38,2020-11-01,AUD
3404,Purchase,4120.58,2020-11-09,JPY
3405,Purchase,551.65,2023-01-10,JPY
3406,Refund,6119.75,2022-07-23,JPY
3407,Purchase,9497.81,2022-01-26,JPY
3408,Purchase,2529.04,2020-12-12,JPY
3409,Sale,973.87,2020-11-30,AUD
3410,Refund,8116.25,2023-08-26,USD
3411,Sale,4047.19,2021-06-23,AUD
3412,Refund,8397.16,2023-07-11,AUD
3413,Sale,7972.23,2022-03-01,AUD
3414,Sale,5577.5,2020-05-17,AUD
3415,Sale,3749.54,2024-07-04,GBP
3416,Payment,6660.16,2021-04-02,AUD
3417,Payment,3508.13,2022-07-07,JPY
3418,Refund,2606.04,2019-12-19,GBP
3419,Payment,3854.54,2024-02-06,AUD
3420,Payment,5707.41,2022-04-09,GBP
3421,Purchase,5512.82,2021-01-31,AUD
3422,Purchase,9977.42,2023-02-17,GBP
3423,Purchase,6023.03,2024-07-26,JPY
3424,Sale,1457.57,2023-06-23,USD
3425,Sale,2964.3,2021-09-03,EUR
3426,Refund,8707.45,2021-04-14,JPY
3427,Payment,6542.16,2021-08-29,USD
3428,Refund,7886.67,2020-11-20,AUD
3429,Refund,7382.34,2020-03-30,GBP
3430,Sale,8100.28,2022-04-15,GBP
3431,Purchase,2620.97,2021-12-06,JPY
3432,Sale,3426.34,2023-02-09,USD
3433,Payment,1465.29,2020-06-07,EUR
3434,Sale,520.6,2021-01-23,EUR
3435,Purchase,2141.31,2020-08-28,USD
3436,Sale,6059.24,2020-05-25,AUD
3437,Refund,6421.64,2023-01-28,JPY
3438,Purchase,4820.8,2020-01-23,EUR
3439,Purchase,4448.7,2023-04-05,EUR
3440,Payment,4946.37,2020-01-05,JPY
3441,Sale,2198.26,2019-11-14,EUR
3442,Purchase,9940.59,2023-08-07,USD
3443,Payment,7917.63,2022-12-24,EUR
3444,Sale,4165.5,2021-12-01,EUR
3445,Payment,300.17,2019-12-24,GBP
3446,Purchase,7628.61,2019-12-12,EUR
3447,Sale,116.51,2023-10-14,JPY
3448,Sale,3137.5,2023-06-28,AUD
3449,Payment,6791.14,2019-11-05,JPY
3450,Refund,557.14,2022-12-01,JPY
3451,Purchase,1479.98,2024-06-04,USD
3452,Refund,3782.21,2023-02-19,EUR
3453,Purchase,1506.52,2021-05-28,JPY
3454,Sale,2354.71,2022-03-02,JPY
3455,Refund,8779.17,2021-05-07,USD
3456,Refund,1054.19,2020-08-13,JPY
3457,Sale,1874.35,2022-10-03,AUD
3458,Purchase,6448.87,2024-07-18,GBP
3459,Sale,5462.55,2022-06-25,JPY
3460,Refund,6617.05,2021-07-24,JPY
3461,Sale,4348.54,2024-02-19,AUD
3462,Payment,7268.22,2020-06-01,USD
3463,Sale,2574.72,2023-10-05,JPY
3464,Refund,5972.03,2019-10-30,GBP
3465,Purchase,8509.6,2024-06-03,JPY
3466,Refund,7368.4,2022-07-03,EUR
3467,Refund,5051.08,2024-01-11,EUR
3468,Payment,7818.9,2023-10-09,EUR
3469,Sale,573.81,2021-09-12,EUR
3470,Sale,7607.01,2020-11-11,GBP
3471,Refund,9520.74,2022-06-11,JPY
3472,Payment,2556.76,2021-03-31,USD
3473,Sale,5352.46,2020-06-14,EUR
3474,Payment,2529.52,2024-05-08,GBP
3475,Sale,4434.2,2020-10-05,USD
3476,Purchase,5774.44,2023-03-25,JPY
3477,Purchase,8779.9,2023-11-03,EUR
3478,Purchase,5591.93,2021-02-26,AUD
3479,Purchase,9045.8,2020-04-20,AUD
3480,Refund,9266.92,2024-03-04,EUR
3481,Sale,4808.25,2019-12-17,AUD
3482,Refund,4974.34,2021-11-05,GBP
3483,Refund,6020.46,2021-07-13,JPY
3484,Refund,8382.98,2020-09-20,JPY
3485,Purchase,9930.96,2020-11-05,USD
3486,Refund,9285.18,2020-10-08,GBP
3487,Sale,3238.8,2023-01-05,USD
3488,Payment,6888.32,2023-02-08,GBP
3489,Payment,9517.12,2024-06-03,AUD
3490,Payment,389.85,2024-07-20,GBP
3491,Sale,416.13,2021-08-12,JPY
3492,Payment,3247.67,2021-06-21,JPY
3493,Sale,4339.68,2020-12-14,USD
3494,Refund,7717.71,2019-08-23,USD
3495,Purchase,1295.0,2023-05-22,AUD
3496,Purchase,9435.04,2022-07-03,AUD
3497,Sale,6252.46,2024-03-07,GBP
3498,Sale,9332.09,2021-10-08,EUR
3499,Sale,6716.73,2022-03-13,GBP
3500,Refund,1504.65,2020-12-01,EUR
3501,Refund,3362.25,2024-07-14,AUD
3502,Sale,641.06,2021-02-12,EUR
3503,Sale,3911.39,2022-07-28,USD
3504,Refund,335.23,2023-02-17,GBP
3505,Purchase,6827.9,2020-10-07,USD
3506,Payment,4007.86,2021-08-10,JPY
3507,Payment,7175.36,2020-08-10,USD
3508,Refund,4994.21,2022-01-07,AUD
3509,Sale,4022.72,2023-06-24,JPY
3510,Payment,7380.15,2023-10-06,JPY
3511,Purchase,4423.62,2020-05-31,JPY
3512,Sale,9858.6,2023-12-05,AUD
3513,Refund,8789.1,2021-05-11,AUD
3514,Sale,9252.34,2022-02-14,USD
3515,Sale,4375.77,2024-05-01,GBP
3516,Sale,3555.39,2022-04-23,JPY
3517,Refund,7960.83,2021-03-02,USD
3518,Purchase,8120.69,2024-04-04,AUD
3519,Refund,3671.52,2023-07-17,AUD
3520,Refund,4835.94,2022-06-29,EUR
3521,Sale,6439.45,2023-02-17,EUR
3522,Purchase,3470.89,2022-03-24,GBP
3523,Purchase,3610.42,2019-11-17,JPY
3524,Refund,5997.97,2021-12-04,AUD
3525,Payment,8230.54,2022-03-25,EUR
3526,Purchase,5094.26,2022-02-28,GBP
3527,Payment,7023.18,2020-10-22,USD
3528,Refund,393.12,2019-10-22,EUR
3529,Sale,365.11,2023-09-30,USD
3530,Refund,9769.0,2022-10-08,GBP
3531,Sale,2669.4,2022-06-09,JPY
3532,Sale,3368.58,2024-03-17,USD
3533,Payment,1839.49,2022-08-22,GBP
3534,Payment,5194.31,2022-03-26,AUD
3535,Purchase,7180.15,2022-03-05,AUD
3536,Refund,9603.99,2020-03-24,JPY
3537,Purchase,9641.61,2024-04-06,AUD
3538,Sale,3560.81,2019-09-28,JPY
3539,Sale,203.31,2019-12-02,GBP
3540,Sale,6835.64,2021-04-16,AUD
3541,Payment,7028.7,2022-12-15,JPY
3542,Purchase,9549.67,2023-02-26,JPY
3543,Purchase,8645.97,2024-04-25,EUR
3544,Purchase,4078.39,2024-02-25,EUR
3545,Payment,3545.35,2021-01-23,JPY
3546,Payment,4910.83,2020-09-21,GBP
3547,Payment,9416.54,2022-06-29,GBP
3548,Payment,1294.51,2020-10-26,AUD
3549,Refund,645.02,2019-11-04,JPY
3550,Purchase,456.35,2020-11-17,GBP
3551,Refund,9827.45,2021-08-20,EUR
3552,Sale,775.27,2023-07-28,AUD
3553,Purchase,3967.27,2019-11-30,USD
3554,Sale,4779.43,2020-10-18,GBP
3555,Payment,3075.11,2020-02-12,GBP
3556,Purchase,7252.77,2022-05-13,GBP
3557,Refund,8072.03,2024-04-10,AUD
3558,Purchase,838.61,2019-10-01,EUR
3559,Purchase,3692.61,2023-05-25,JPY
3560,Refund,7422.27,2023-11-24,JPY
3561,Refund,692.33,2021-01-22,GBP
3562,Refund,8090.08,2021-08-02,EUR
3563,Refund,2049.1,2023-12-09,JPY
3564,Refund,6289.75,2023-01-18,EUR
3565,Refund,9050.59,2021-03-16,USD
3566,Purchase,9969.5,2022-03-27,JPY
3567,Purchase,782.41,2021-06-30,JPY
3568,Refund,6823.83,2024-03-07,GBP
3569,Sale,3168.35,2020-05-14,GBP
3570,Purchase,56.75,2023-06-26,USD
3571,Payment,7416.71,2022-12-01,GBP
3572,Sale,7693.51,2020-08-17,AUD
3573,Sale,3447.17,2019-11-24,JPY
3574,Refund,5721.81,2021-06-10,JPY
3575,Payment,9946.37,2020-01-07,AUD
3576,Purchase,2629.58,2020-02-25,USD
3577,Payment,8857.94,2021-10-20,EUR
3578,Sale,7120.07,2020-03-17,AUD
3579,Sale,6612.79,2022-06-20,USD
3580,Purchase,3908.56,2023-03-13,EUR
3581,Sale,8397.85,2020-07-30,JPY
3582,Purchase,7197.38,2020-11-03,JPY
3583,Purchase,1977.27,2021-09-02,JPY
3584,Refund,5168.63,2023-10-19,AUD
3585,Payment,5227.54,2023-06-13,EUR
3586,Payment,8224.8,2022-01-27,EUR
3587,Purchase,9516.65,2023-01-25,JPY
3588,Payment,196.04,2024-05-15,AUD
3589,Payment,1113.94,2023-02-03,USD
3590,Sale,1680.09,2022-10-05,EUR
3591,Refund,1431.51,2020-05-27,USD
3592,Payment,3232.3,2020-08-21,EUR
3593,Refund,811.57,2021-02-12,AUD
3594,Payment,79.15,2020-10-22,EUR
3595,Payment,2189.09,2021-02-05,AUD
3596,Payment,693.89,2021-03-13,EUR
3597,Refund,1964.61,2023-03-17,EUR
3598,Payment,2134.01,2020-09-24,USD
3599,Sale,6747.01,2019-08-07,AUD
3600,Payment,1824.1,2024-06-18,EUR
3601,Payment,3646.18,2022-01-14,EUR
3602,Sale,573.84,2020-04-08,GBP
3603,Purchase,9213.05,2022-06-05,JPY
3604,Refund,7173.09,2021-11-29,AUD
3605,Payment,6504.71,2020-05-15,JPY
3606,Purchase,6221.57,2021-10-12,AUD
3607,Refund,5685.05,2021-05-07,GBP
3608,Payment,4829.99,2024-01-31,JPY
3609,Sale,1843.48,2024-05-02,AUD
3610,Payment,9413.0,2020-01-11,GBP
3611,Refund,3249.64,2019-10-02,GBP
3612,Payment,209.65,2021-05-10,USD
3613,Refund,8162.66,2020-07-16,EUR
3614,Sale,9617.42,2024-04-10,GBP
3615,Sale,2469.85,2023-11-29,AUD
3616,Payment,9583.03,2019-10-07,JPY
3617,Sale,8106.74,2022-03-16,EUR
3618,Payment,1423.63,2024-07-19,GBP
3619,Payment,7727.83,2020-01-16,GBP
3620,Payment,9951.84,2020-08-29,GBP
3621,Sale,6415.99,2021-03-24,JPY
3622,Purchase,5276.26,2020-08-09,GBP
3623,Sale,8501.72,2020-06-10,GBP
3624,Payment,8683.23,2022-03-05,GBP
3625,Purchase,262.52,2020-07-25,GBP
3626,Refund,7671.94,2022-04-27,EUR
3627,Purchase,2118.19,2019-09-08,AUD
3628,Payment,2320.07,2023-08-16,GBP
3629,Purchase,9154.87,2024-05-10,AUD
3630,Sale,6917.16,2020-02-05,EUR
3631,Payment,7900.63,2021-08-08,JPY
3632,Sale,2363.15,2020-02-08,GBP
3633,Payment,2644.3,2021-09-30,USD
3634,Refund,5640.04,2024-01-25,JPY
3635,Refund,5614.38,2021-11-02,JPY
3636,Payment,7193.3,2020-08-06,EUR
3637,Refund,8821.7,2019-12-28,EUR
3638,Payment,1417.79,2022-12-09,GBP
3639,Purchase,2015.26,2020-04-17,JPY
3640,Refund,7362.26,2022-03-22,AUD
3641,Purchase,4489.96,2022-11-18,JPY
3642,Sale,2346.31,2020-06-28,USD
3643,Sale,6340.05,2023-12-23,USD
3644,Refund,175.25,2022-12-02,USD
3645,Payment,9281.01,2024-07-14,EUR
3646,Payment,4566.19,2022-12-22,GBP
3647,Sale,2474.75,2019-11-23,GBP
3648,Purchase,7019.64,2020-07-10,EUR
3649,Refund,5997.36,2024-02-15,USD
3650,Purchase,1399.02,2020-08-20,AUD
3651,Sale,1658.18,2021-07-27,EUR
3652,Refund,7069.4,2022-06-18,JPY
3653,Payment,5623.3,2020-01-31,AUD
3654,Payment,2372.1,2021-07-27,JPY
3655,Sale,2417.34,2021-03-30,AUD
3656,Refund,6944.3,2021-04-10,GBP
3657,Payment,4085.69,2023-12-28,GBP
3658,Payment,5934.8,2024-02-10,GBP
3659,Purchase,3098.37,2020-02-02,USD
3660,Refund,5011.41,2024-02-05,USD
3661,Payment,9932.52,2020-12-04,EUR
3662,Payment,28.46,2023-06-05,AUD
3663,Payment,8086.51,2022-03-17,EUR
3664,Refund,3409.09,2021-01-24,AUD
3665,Sale,8983.54,2024-07-12,USD
3666,Sale,4015.51,2020-08-18,GBP
3667,Purchase,3506.93,2021-11-25,GBP
3668,Payment,8585.8,2020-04-18,JPY
3669,Payment,4386.02,2021-03-13,AUD
3670,Purchase,964.55,2019-12-17,EUR
3671,Purchase,7873.98,2020-06-03,GBP
3672,Sale,4760.95,2020-07-23,AUD
3673,Refund,6516.54,2023-12-06,JPY
3674,Purchase,7428.38,2020-05-06,GBP
3675,Payment,7549.64,2022-01-27,GBP
3676,Refund,7452.75,2021-02-06,JPY
3677,Sale,5318.87,2022-11-17,USD
3678,Payment,3910.21,2022-07-10,USD
3679,Sale,5761.43,2020-06-30,EUR
3680,Sale,5203.27,2023-02-22,GBP
3681,Refund,9475.04,2021-03-16,USD
3682,Payment,8606.14,2019-08-21,GBP
3683,Sale,4391.2,2020-07-12,EUR
3684,Sale,9686.56,2023-01-17,USD
3685,Purchase,1465.76,2020-09-05,GBP
3686,Payment,3973.82,2023-10-10,EUR
3687,Payment,4804.61,2024-03-06,AUD
3688,Sale,1776.26,2020-09-21,JPY
3689,Refund,7158.31,2023-11-06,JPY
3690,Payment,1368.95,2021-05-09,AUD
3691,Purchase,654.91,2021-09-23,AUD
3692,Sale,9596.09,2022-03-07,GBP
3693,Purchase,378.04,2022-10-13,JPY
3694,Sale,3364.11,2024-04-20,GBP
3695,Purchase,4973.74,2023-06-13,JPY
3696,Purchase,9971.41,2021-12-01,GBP
3697,Sale,193.03,2019-09-10,EUR
3698,Refund,3100.79,2023-07-17,GBP
3699,Payment,5414.51,2021-11-16,USD
3700,Payment,6892.53,2024-06-04,USD
3701,Payment,4348.55,2021-08-14,GBP
3702,Sale,4655.34,2020-12-07,EUR
3703,Sale,605.31,2021-12-12,AUD
3704,Refund,2870.56,2022-08-06,GBP
3705,Refund,9808.73,2020-02-29,GBP
3706,Payment,5467.97,2022-06-29,USD
3707,Sale,2077.94,2021-09-29,EUR
3708,Refund,4450.12,2020-06-28,JPY
3709,Refund,2855.48,2020-12-02,EUR
3710,Refund,3267.33,2023-01-01,AUD
3711,Payment,1549.86,2023-07-01,JPY
3712,Sale,3995.85,2022-05-14,JPY
3713,Purchase,5878.71,2023-07-08,GBP
3714,Sale,2369.05,2021-12-03,GBP
3715,Purchase,5381.14,2020-10-08,EUR
3716,Refund,8097.45,2022-09-08,AUD
3717,Sale,8897.98,2024-03-03,GBP
3718,Refund,1091.05,2024-04-21,EUR
3719,Payment,1180.09,2023-06-29,EUR
3720,Sale,7358.39,2024-04-29,AUD
3721,Purchase,3236.35,2020-09-01,JPY
3722,Refund,7372.72,2023-07-01,JPY
3723,Refund,1860.45,2020-05-01,JPY
3724,Refund,4164.22,2020-07-29,JPY
3725,Payment,4116.47,2020-09-27,JPY
3726,Refund,6256.78,2020-05-31,JPY
3727,Refund,1540.52,2019-10-25,AUD
3728,Payment,9371.6,2023-07-02,GBP
3729,Refund,8190.95,2019-12-28,JPY
3730,Purchase,8252.26,2020-12-27,JPY
3731,Payment,2040.53,2020-10-29,USD
3732,Payment,4465.44,2020-05-28,EUR
3733,Payment,5578.09,2022-03-15,USD
3734,Refund,2111.95,2023-09-17,EUR
3735,Payment,8481.81,2021-11-12,AUD
3736,Refund,9891.63,2022-04-11,USD
3737,Sale,5047.12,2024-04-16,USD
3738,Refund,8355.48,2019-10-06,EUR
3739,Payment,3987.6,2019-09-19,USD
3740,Payment,3621.78,2020-04-29,GBP
3741,Refund,4113.04,2022-07-22,EUR
3742,Purchase,5696.19,2020-07-29,EUR
3743,Purchase,3958.85,2019-10-09,EUR
3744,Purchase,9001.25,2021-05-08,GBP
3745,Refund,5715.06,2019-11-16,USD
