id,type,amount,date,currency
3575,Purchase,5958.2,2024-03-23,JPY
3576,Sale,6757.51,2021-04-14,USD
3577,Refund,8667.28,2021-07-06,USD
3578,Purchase,5827.27,2023-07-16,JPY
3579,Payment,3572.49,2024-04-27,AUD
3580,Purchase,6733.57,2021-08-16,JPY
3581,Payment,253.9,2021-09-21,AUD
3582,Payment,9990.49,2022-09-28,EUR
3583,Purchase,7442.49,2021-08-17,GBP
3584,Sale,7822.04,2021-06-08,GBP
3585,Refund,9642.85,2021-12-12,JPY
3586,Purchase,6023.49,2023-07-31,AUD
3587,Purchase,4081.47,2024-04-30,EUR
3588,Payment,5805.2,2023-07-03,AUD
3589,Purchase,2850.95,2021-01-28,EUR
3590,Purchase,157.53,2020-02-16,USD
3591,Purchase,3707.63,2019-11-10,USD
3592,Refund,3713.74,2019-08-16,EUR
3593,Sale,6218.38,2020-01-16,GBP
3594,Purchase,6947.05,2023-09-27,JPY
3595,Sale,3241.54,2023-05-10,AUD
3596,Sale,6919.74,2020-12-24,JPY
3597,Payment,6797.76,2020-01-22,EUR
3598,Purchase,1318.98,2020-10-01,EUR
3599,Refund,6422.67,2021-12-11,USD
3600,Payment,1566.77,2023-05-31,GBP
3601,Purchase,6169.24,2022-05-18,JPY
3602,Sale,5642.45,2019-08-26,GBP
3603,Payment,7682.89,2023-09-17,GBP
3604,Purchase,6659.9,2022-08-10,JPY
3605,Payment,9000.02,2021-07-17,USD
3606,Refund,8336.69,2024-07-25,GBP
3607,Purchase,7797.08,2022-03-01,JPY
3608,Purchase,7415.5,2024-02-06,AUD
3609,Sale,5035.51,2023-08-28,USD
3610,Payment,5802.97,2023-06-19,JPY
3611,Payment,2342.98,2024-07-15,USD
3612,Sale,8957.72,2024-06-05,AUD
3613,Sale,3541.71,2023-08-21,AUD
3614,Payment,9147.42,2024-03-24,EUR
3615,Payment,2859.54,2020-01-04,JPY
3616,Refund,4513.47,2022-09-28,EUR
3617,Refund,6932.27,2022-12-05,USD
3618,Refund,3041.59,2022-12-16,AUD
3619,Sale,5794.86,2021-12-05,JPY
3620,Sale,2553.33,2023-01-12,GBP
3621,Purchase,6875.13,2022-11-12,EUR
3622,Sale,1375.69,2023-12-02,AUD
3623,Purchase,1301.44,2023-11-06,GBP
3624,Refund,8807.12,2020-09-14,JPY
3625,Payment,7089.96,2020-12-17,EUR
3626,Sale,6780.01,2022-04-24,USD
3627,Refund,5368.54,2023-10-18,USD
3628,Purchase,1502.55,2024-06-22,GBP
3629,Purchase,7709.82,2024-02-26,EUR
3630,Refund,6697.04,2020-12-28,JPY
3631,Refund,808.86,2022-10-06,EUR
3632,Purchase,9891.2,2022-04-28,JPY
3633,Purchase,8564.35,2022-09-10,JPY
3634,Purchase,8127.02,2023-10-23,AUD
3635,Purchase,2248.43,2024-07-10,USD
3636,Purchase,9362.32,2023-11-18,AUD
3637,Purchase,816.89,2022-01-21,EUR
3638,Purchase,6481.22,2022-04-14,USD
3639,Sale,3280.84,2020-06-12,USD
3640,Refund,7556.27,2024-07-18,GBP
3641,Sale,1846.05,2022-06-12,JPY
3642,Purchase,5395.07,2024-03-02,GBP
3643,Refund,2793.93,2022-05-01,USD
3644,Sale,385.33,2024-01-15,JPY
3645,Sale,7084.46,2022-05-11,AUD
3646,Refund,3526.4,2022-05-05,AUD
3647,Purchase,5773.17,2023-09-09,USD
3648,Sale,923.02,2020-01-30,EUR
3649,Purchase,202.99,2023-12-27,USD
3650,Payment,3974.65,2019-10-29,GBP
3651,Sale,8704.69,2019-11-25,EUR
3652,Payment,8141.59,2021-12-29,EUR
3653,Purchase,7645.76,2022-01-17,JPY
3654,Sale,856.86,2021-02-27,EUR
3655,Sale,8745.81,2023-10-12,JPY
3656,Refund,8687.81,2022-05-16,USD
3657,Refund,2548.18,2019-12-05,GBP
3658,Sale,8759.82,2020-11-03,EUR
3659,Refund,4052.38,2022-10-08,AUD
3660,Refund,7439.72,2019-12-22,JPY
3661,Payment,7050.69,2021-01-07,GBP
3662,Purchase,2146.65,2019-12-25,JPY
3663,Refund,3389.87,2019-09-27,GBP
3664,Sale,9011.93,2024-04-14,EUR
3665,Sale,295.94,2021-01-02,AUD
3666,Sale,1569.37,2022-10-24,EUR
3667,Payment,6160.0,2024-01-29,EUR
3668,Payment,5385.6,2021-05-31,GBP
3669,Sale,5138.07,2023-07-22,GBP
3670,Sale,88.4,2023-04-30,USD
3671,Refund,8768.28,2020-05-11,JPY
3672,Payment,1355.51,2022-06-13,EUR
3673,Sale,8717.66,2023-01-03,GBP
3674,Payment,4423.18,2020-03-18,EUR
3675,Payment,3219.09,2024-05-04,GBP
3676,Payment,4526.36,2023-04-10,AUD
3677,Refund,3362.66,2021-02-04,USD
3678,Purchase,944.12,2020-12-16,AUD
3679,Payment,5211.79,2023-11-24,EUR
3680,Payment,1341.91,2022-02-28,JPY
3681,Purchase,2133.79,2022-11-11,GBP
3682,Payment,7004.06,2020-04-11,JPY
3683,Payment,7529.46,2020-12-10,GBP
3684,Purchase,854.65,2020-08-20,JPY
3685,Purchase,7362.4,2022-07-01,GBP
3686,Payment,7074.01,2023-08-30,JPY
3687,Refund,8967.83,2023-09-11,EUR
3688,Sale,492.29,2024-02-10,EUR
3689,Payment,1454.7,2023-01-13,JPY
3690,Purchase,8378.45,2024-01-02,JPY
3691,Refund,9052.42,2019-08-14,JPY
3692,Payment,8563.93,2024-08-01,EUR
3693,Refund,5297.9,2020-09-12,GBP
3694,Refund,974.06,2023-06-24,AUD
3695,Payment,8823.54,2021-04-04,AUD
3696,Refund,1508.82,2020-02-25,EUR
3697,Payment,2590.19,2019-12-02,GBP
3698,Purchase,5375.52,2021-02-13,JPY
3699,Refund,9787.75,2023-07-06,USD
3700,Refund,7353.95,2021-10-04,JPY
3701,Sale,164.23,2021-04-22,AUD
3702,Refund,6552.61,2021-08-14,EUR
3703,Purchase,1677.18,2019-12-19,JPY
3704,Refund,4920.66,2024-04-11,EUR
3705,Purchase,6495.79,2021-12-18,JPY
3706,Purchase,1125.14,2020-07-14,GBP
3707,Refund,441.76,2022-08-08,USD
3708,Sale,9951.53,2024-06-17,AUD
3709,Refund,2991.63,2023-07-26,GBP
3710,Sale,9265.54,2023-01-29,AUD
3711,Sale,5189.59,2021-02-16,USD
3712,Purchase,7177.56,2020-12-21,USD
3713,Purchase,8898.22,2020-05-30,EUR
3714,Refund,5437.49,2019-12-29,GBP
3715,Sale,4837.15,2024-02-07,EUR
3716,Refund,1697.32,2024-03-11,AUD
3717,Payment,3043.93,2020-08-20,AUD
3718,Sale,4373.44,2020-03-23,USD
3719,Refund,8488.14,2023-02-01,USD
3720,Sale,7247.99,2022-06-09,JPY
3721,Sale,1063.11,2021-01-03,AUD
3722,Payment,7504.71,2021-07-05,AUD
3723,Sale,7866.8,2019-09-06,AUD
3724,Sale,785.41,2019-09-16,JPY
3725,Refund,3413.48,2022-07-26,AUD
3726,Sale,482.7,2022-10-31,AUD
3727,Payment,142.32,2023-04-22,GBP
3728,Refund,7472.13,2024-05-17,EUR
3729,Sale,3383.73,2019-11-18,USD
3730,Sale,311.95,2021-10-05,EUR
3731,Purchase,7389.76,2024-02-28,GBP
3732,Refund,6566.85,2022-12-27,AUD
3733,Refund,1567.15,2021-11-18,USD
3734,Payment,526.65,2020-01-11,EUR
3735,Purchase,9807.02,2023-09-21,AUD
3736,Sale,5466.6,2024-06-26,AUD
3737,Purchase,8234.63,2023-01-14,EUR
3738,Purchase,7448.67,2022-02-16,EUR
3739,Payment,2529.06,2023-04-06,EUR
3740,Purchase,9013.95,2021-10-17,USD
3741,Sale,6780.95,2022-12-22,EUR
3742,Refund,4036.16,2022-04-18,AUD
3743,Refund,1189.68,2022-06-20,USD
3744,Refund,3048.53,2022-06-26,JPY
3745,Payment,9079.48,2022-04-30,JPY
3746,Sale,444.58,2020-07-22,GBP
3747,Sale,5873.3,2020-07-19,GBP
3748,Purchase,2871.6,2021-05-27,EUR
3749,Refund,2196.77,2020-12-20,JPY
3750,Sale,3527.33,2020-12-01,GBP
3751,Purchase,5218.43,2020-03-07,JPY
3752,Sale,2769.59,2021-11-23,GBP
3753,Sale,8824.16,2021-10-17,AUD
3754,Refund,8331.04,2021-02-06,EUR
3755,Payment,5316.16,2023-11-18,AUD
3756,Purchase,6864.82,2022-08-11,GBP
3757,Purchase,1983.87,2022-06-27,USD
3758,Sale,9514.84,2023-01-04,USD
3759,Purchase,8311.79,2023-07-24,USD
3760,Payment,9145.79,2021-11-01,JPY
3761,Purchase,362.66,2024-04-01,GBP
3762,Sale,2924.24,2023-01-23,AUD
3763,Purchase,8623.04,2021-05-11,GBP
3764,Refund,3706.91,2022-02-01,JPY
3765,Payment,8731.94,2021-10-04,AUD
3766,Purchase,1601.29,2020-02-15,USD
3767,Refund,5320.97,2022-02-02,EUR
3768,Payment,303.07,2019-09-07,AUD
3769,Purchase,1433.26,2023-11-28,JPY
3770,Refund,8143.28,2021-04-03,JPY
3771,Refund,8104.39,2023-08-19,AUD
3772,Purchase,9950.01,2021-01-14,GBP
3773,Payment,8884.11,2020-12-15,USD
3774,Sale,601.37,2023-08-03,USD
3775,Sale,4801.33,2020-06-30,USD
3776,Refund,1751.61,2022-08-04,AUD
3777,Sale,1484.93,2024-03-28,GBP
3778,Sale,6964.1,2020-02-15,USD
3779,Sale,6425.38,2022-07-14,USD
3780,Payment,2241.95,2022-01-07,EUR
3781,Refund,5416.72,2021-02-17,JPY
3782,Sale,8802.54,2023-11-02,JPY
3783,Refund,1231.95,2024-01-24,EUR
3784,Sale,8368.24,2021-11-18,JPY
3785,Sale,1062.12,2020-09-26,JPY
3786,Refund,4737.76,2023-10-18,GBP
3787,Sale,1956.42,2021-08-10,AUD
3788,Payment,909.6,2023-02-19,GBP
3789,Refund,2013.23,2022-08-08,USD
3790,Purchase,469.56,2019-12-23,USD
3791,Purchase,4062.98,2020-11-09,USD
3792,Refund,9212.07,2023-07-09,AUD
3793,Sale,8964.99,2021-01-14,USD
3794,Refund,2566.46,2020-03-12,EUR
3795,Payment,5622.75,2024-05-20,EUR
3796,Purchase,4735.71,2024-07-11,EUR
3797,Payment,6330.22,2021-12-15,EUR
3798,Refund,9354.73,2022-12-15,JPY
3799,Payment,4922.89,2021-07-27,USD
3800,Sale,421.08,2023-05-30,EUR
3801,Payment,3267.7,2023-08-21,USD
3802,Purchase,7118.76,2021-05-19,AUD
3803,Purchase,2219.49,2023-11-20,EUR
3804,Payment,2365.3,2021-02-14,GBP
3805,Refund,485.49,2021-02-04,GBP
3806,Sale,4504.23,2024-07-30,GBP
3807,Refund,8121.81,2023-05-31,JPY
3808,Purchase,8708.8,2023-11-27,GBP
3809,Refund,4139.8,2023-11-04,JPY
3810,Sale,3976.95,2021-06-29,EUR
3811,Payment,1097.78,2024-06-21,EUR
3812,Refund,4001.07,2019-11-09,EUR
3813,Refund,1312.06,2023-12-05,GBP
3814,Sale,301.84,2022-01-12,GBP
3815,Payment,1682.79,2020-01-20,USD
3816,Payment,3714.69,2022-03-13,USD
3817,Sale,5267.34,2020-01-28,USD
3818,Purchase,6093.35,2022-07-31,AUD
3819,Payment,1628.36,2021-11-02,USD
3820,Refund,2528.48,2024-03-29,EUR
3821,Payment,9595.42,2021-07-19,GBP
3822,Purchase,7806.07,2021-11-15,GBP
3823,Refund,7776.55,2023-12-16,USD
3824,Sale,7528.92,2022-05-22,USD
3825,Payment,3619.05,2022-07-31,GBP
3826,Purchase,406.57,2021-10-16,EUR
3827,Payment,2884.86,2022-07-03,AUD
3828,Purchase,148.47,2020-06-29,EUR
3829,Refund,1166.65,2022-05-24,EUR
3830,Purchase,782.9,2022-07-07,JPY
3831,Sale,3974.68,2023-11-11,GBP
3832,Refund,6527.43,2022-02-06,AUD
3833,Purchase,4416.11,2021-02-04,EUR
3834,Sale,2833.87,2020-12-26,AUD
3835,Purchase,7280.59,2019-08-14,AUD
3836,Payment,8420.06,2023-05-11,USD
3837,Payment,4539.61,2024-06-11,AUD
3838,Refund,8941.45,2019-08-11,GBP
3839,Purchase,1529.81,2020-01-27,JPY
3840,Payment,1191.8,2020-06-30,EUR
3841,Payment,7919.28,2022-03-31,EUR
3842,Purchase,2385.89,2020-11-30,USD
3843,Refund,1930.83,2023-03-27,AUD
3844,Payment,2460.65,2022-09-14,GBP
3845,Payment,5962.0,2020-11-16,JPY
3846,Refund,3324.68,2020-04-11,USD
3847,Purchase,2782.32,2022-04-27,EUR
3848,Refund,5162.37,2021-11-12,USD
3849,Refund,5379.86,2020-12-01,JPY
3850,Payment,8920.68,2022-04-30,GBP
3851,Refund,8620.04,2020-07-27,GBP
3852,Payment,552.55,2022-06-22,AUD
3853,Refund,5130.66,2019-09-09,GBP
3854,Refund,9820.2,2021-04-19,AUD
3855,Purchase,1971.47,2020-10-16,AUD
3856,Purchase,3013.61,2020-05-15,AUD
3857,Purchase,450.27,2022-05-15,GBP
3858,Purchase,9507.76,2023-06-17,EUR
3859,Purchase,3187.39,2024-07-01,JPY
3860,Purchase,9138.91,2024-05-01,USD
3861,Purchase,9565.03,2023-06-15,GBP
3862,Refund,7598.53,2023-12-29,GBP
3863,Refund,1834.39,2024-05-15,JPY
3864,Payment,5130.65,2021-09-01,JPY
3865,Payment,4555.19,2021-07-05,JPY
3866,Refund,876.72,2023-12-17,EUR
3867,Purchase,2774.71,2021-09-17,JPY
3868,Refund,4012.31,2023-05-25,AUD
3869,Payment,3003.8,2022-03-14,EUR
3870,Payment,7938.68,2023-05-01,GBP
3871,Payment,7655.15,2022-12-30,JPY
3872,Refund,2689.73,2022-10-20,GBP
3873,Purchase,886.1,2021-09-13,AUD
3874,Refund,2426.24,2022-02-25,EUR
3875,Refund,6437.9,2022-11-08,EUR
3876,Refund,3713.27,2024-07-30,EUR
3877,Purchase,5023.79,2021-06-07,JPY
3878,Sale,4688.86,2022-12-26,AUD
3879,Purchase,8369.31,2022-06-06,EUR
3880,Refund,6522.52,2022-02-01,JPY
3881,Refund,5179.89,2023-10-25,JPY
3882,Refund,8572.1,2022-03-24,GBP
3883,Purchase,6838.02,2019-09-23,USD
3884,Payment,4636.8,2022-12-23,AUD
3885,Sale,1117.0,2020-04-10,JPY
3886,Payment,3033.61,2020-12-12,JPY
3887,Sale,1212.05,2021-12-21,AUD
3888,Sale,4516.41,2020-01-08,USD
3889,Sale,7907.52,2022-04-27,GBP
3890,Payment,8925.8,2023-03-29,JPY
3891,Purchase,7929.75,2021-11-30,EUR
3892,Purchase,6836.2,2021-03-14,AUD
3893,Purchase,2031.96,2022-07-31,JPY
3894,Purchase,9452.6,2020-01-20,GBP
3895,Payment,9671.51,2022-04-28,JPY
3896,Refund,1098.44,2019-11-25,JPY
3897,Payment,5018.33,2023-06-24,JPY
3898,Purchase,4309.14,2019-12-24,EUR
3899,Purchase,6440.32,2019-09-11,AUD
3900,Sale,3553.18,2022-11-22,AUD
3901,Sale,2121.26,2023-03-15,USD
3902,Payment,2103.57,2020-06-03,GBP
3903,Sale,7544.74,2020-03-14,AUD
3904,Payment,4369.6,2019-12-02,EUR
3905,Purchase,9833.36,2022-11-15,AUD
3906,Payment,6814.61,2021-06-06,EUR
3907,Purchase,7782.83,2021-12-02,GBP
3908,Purchase,1658.25,2020-11-12,AUD
3909,Sale,4694.61,2020-11-25,AUD
3910,Sale,4133.89,2020-11-29,JPY
3911,Payment,6595.45,2023-10-31,USD
3912,Refund,8400.36,2024-04-19,GBP
3913,Sale,6716.55,2022-10-10,USD
3914,Purchase,7917.83,2020-09-24,AUD
3915,Purchase,7872.22,2021-03-20,JPY
3916,Sale,1502.85,2020-06-04,AUD
3917,Purchase,8128.96,2024-04-26,USD
3918,Purchase,8222.71,2023-10-13,USD
3919,Purchase,7241.94,2022-09-03,EUR
3920,Purchase,1292.11,2022-11-20,USD
3921,Sale,8790.06,2020-01-10,GBP
3922,Purchase,8381.14,2023-09-02,EUR
3923,Refund,3082.06,2023-03-29,JPY
3924,Refund,5814.23,2022-03-30,AUD
3925,Sale,3163.58,2021-03-06,AUD
3926,Refund,4830.48,2024-03-26,GBP
3927,Payment,7917.46,2022-07-29,GBP
3928,Payment,348.47,2022-06-07,AUD
3929,Payment,9512.6,2023-02-28,JPY
3930,Sale,5218.48,2021-09-16,JPY
3931,Refund,9761.74,2021-01-18,JPY
3932,Payment,1169.14,2021-01-13,EUR
3933,Refund,617.93,2024-05-23,GBP
3934,Sale,3062.91,2022-07-08,GBP
3935,Sale,9480.7,2023-05-18,EUR
3936,Purchase,9702.59,2020-02-13,EUR
3937,Refund,9611.5,2023-10-24,USD
3938,Purchase,437.57,2019-10-02,USD
3939,Refund,7673.68,2023-08-19,EUR
3940,Refund,351.39,2020-10-30,USD
3941,Purchase,8402.86,2022-02-18,JPY
3942,Sale,9752.34,2020-12-02,USD
3943,Sale,7442.05,2022-01-25,JPY
3944,Sale,6462.09,2021-07-23,JPY
3945,Purchase,6129.28,2022-08-18,EUR
3946,Purchase,3847.64,2020-04-27,EUR
3947,Purchase,2382.29,2022-02-12,USD
3948,Purchase,3318.84,2021-10-02,AUD
3949,Payment,9342.01,2023-11-05,JPY
3950,Purchase,1412.9,2022-05-05,JPY
3951,Refund,3267.67,2019-11-03,EUR
3952,Refund,9570.97,2020-10-20,AUD
3953,Purchase,2426.96,2020-05-13,AUD
3954,Payment,4169.06,2020-01-27,EUR
3955,Refund,66.7,2021-04-12,USD
3956,Purchase,6084.34,2021-04-23,AUD
3957,Refund,2425.52,2020-04-13,GBP
3958,Payment,7826.87,2021-10-21,USD
3959,Refund,6557.07,2023-09-12,JPY
3960,Refund,4332.54,2020-08-21,GBP
3961,Purchase,8115.88,2022-02-19,USD
3962,Refund,3813.1,2023-06-18,USD
3963,Refund,7059.76,2021-04-16,JPY
3964,Payment,8241.08,2024-03-02,USD
3965,Purchase,9524.53,2022-01-23,EUR
3966,Purchase,5583.26,2023-05-27,AUD
3967,Sale,4909.64,2020-10-30,JPY
3968,Sale,486.31,2022-11-29,USD
3969,Refund,9810.43,2022-10-01,USD
3970,Refund,8958.43,2023-05-01,JPY
3971,Purchase,7129.36,2021-01-20,JPY
3972,Refund,3684.97,2019-09-10,EUR
3973,Sale,7728.56,2020-12-26,EUR
3974,Refund,7035.61,2020-02-17,GBP
3975,Payment,6285.59,2023-03-17,GBP
3976,Sale,6379.91,2023-08-04,EUR
3977,Refund,2563.32,2023-12-03,JPY
3978,Payment,5440.48,2020-05-06,AUD
3979,Purchase,3169.26,2022-04-01,JPY
3980,Payment,7482.69,2019-10-18,EUR
3981,Sale,8462.28,2022-07-20,EUR
3982,Purchase,3485.88,2022-03-05,AUD
3983,Payment,7108.01,2020-06-04,GBP
3984,Sale,5668.79,2024-02-17,USD
3985,Sale,1576.94,2021-04-20,GBP
3986,Sale,5114.04,2024-01-10,EUR
3987,Payment,4874.57,2021-04-05,EUR
3988,Refund,9817.77,2023-08-02,USD
3989,Sale,4052.25,2020-06-10,JPY
3990,Payment,9929.86,2022-09-05,EUR
3991,Payment,3738.14,2020-08-09,EUR
3992,Purchase,8589.43,2021-10-12,USD
3993,Purchase,4154.06,2021-04-13,JPY
3994,Refund,2398.26,2021-04-03,AUD
3995,Payment,2496.3,2022-09-04,JPY
3996,Purchase,6213.84,2023-10-25,JPY
3997,Purchase,5311.75,2024-08-01,USD
3998,Payment,3559.58,2022-12-12,GBP
3999,Payment,4391.6,2021-11-04,JPY
4000,Purchase,8205.29,2023-03-19,EUR
4001,Refund,5657.41,2019-11-14,JPY
4002,Purchase,8051.55,2023-04-13,EUR
4003,Purchase,3405.33,2019-08-29,EUR
4004,Sale,7322.14,2019-10-02,USD
4005,Payment,4337.25,2021-02-28,JPY
4006,Payment,8227.18,2021-08-13,EUR
4007,Sale,9306.27,2022-03-01,AUD
4008,Purchase,3065.83,2022-03-10,GBP
4009,Sale,2701.54,2023-02-27,GBP
4010,Payment,2400.28,2020-01-02,EUR
4011,Purchase,6927.84,2019-10-12,EUR
4012,Refund,7971.74,2023-12-29,GBP
4013,Sale,3489.14,2021-09-16,USD
4014,Sale,1326.12,2023-08-16,JPY
4015,Refund,4777.02,2023-08-21,USD
4016,Sale,1911.72,2022-09-26,EUR
4017,Payment,560.07,2023-03-03,USD
4018,Purchase,7462.6,2024-02-18,AUD
4019,Payment,943.0,2020-09-14,AUD
4020,Sale,1115.72,2022-06-20,AUD
4021,Sale,9238.69,2023-03-23,USD
4022,Refund,8652.98,2021-09-30,GBP
4023,Sale,3846.52,2023-06-03,USD
4024,Refund,1641.91,2022-03-15,JPY
4025,Refund,3847.98,2023-07-11,AUD
4026,Refund,8962.35,2020-02-12,EUR
4027,Purchase,3728.38,2020-01-16,EUR
4028,Refund,1073.09,2023-10-24,JPY
4029,Refund,5688.26,2024-01-10,USD
4030,Sale,7704.49,2020-06-11,EUR
4031,Purchase,8641.93,2021-11-10,GBP
4032,Sale,4805.2,2023-12-24,JPY
4033,Payment,560.28,2019-10-21,JPY
4034,Refund,7141.95,2019-09-16,JPY
4035,Sale,5584.05,2021-10-05,JPY
4036,Payment,4239.27,2020-11-15,USD
4037,Refund,6312.95,2019-11-25,GBP
4038,Sale,6804.68,2021-10-27,JPY
4039,Refund,4257.9,2023-09-10,GBP
4040,Sale,5594.98,2022-03-24,JPY
4041,Sale,2534.18,2021-02-03,AUD
4042,Payment,8540.6,2020-01-13,EUR
4043,Purchase,2329.92,2024-05-25,AUD
4044,Sale,6350.15,2020-10-17,AUD
4045,Sale,1738.38,2020-06-23,AUD
4046,Sale,2243.1,2023-06-24,EUR
4047,Refund,2217.84,2021-02-23,GBP
4048,Purchase,6264.72,2021-03-23,JPY
4049,Refund,5307.74,2024-06-05,GBP
4050,Payment,1063.68,2020-06-09,JPY
4051,Sale,7036.4,2020-04-22,GBP
4052,Refund,5809.7,2022-06-21,EUR
4053,Purchase,8388.0,2020-10-11,EUR
4054,Purchase,396.48,2024-02-28,EUR
4055,Refund,3341.6,2022-12-29,USD
4056,Sale,2091.62,2022-04-11,EUR
4057,Payment,6122.46,2019-12-15,EUR
4058,Payment,9135.25,2022-05-18,GBP
4059,Refund,7726.24,2021-06-30,EUR
4060,Sale,7542.25,2020-09-30,AUD
4061,Refund,8845.25,2020-02-02,GBP
4062,Refund,8843.13,2022-04-23,GBP
4063,Sale,4121.71,2019-10-09,GBP
4064,Purchase,7889.61,2020-03-12,AUD
4065,Purchase,7659.86,2024-01-19,JPY
4066,Refund,9913.43,2019-09-11,AUD
4067,Sale,2776.53,2022-01-23,GBP
4068,Purchase,9683.5,2020-04-24,AUD
4069,Purchase,1189.57,2022-11-24,GBP
4070,Refund,4185.25,2024-07-25,USD
4071,Refund,8528.11,2020-07-06,EUR
4072,Refund,3770.46,2021-05-13,JPY
4073,Refund,1386.34,2020-11-05,JPY
4074,Purchase,6630.06,2022-11-07,EUR
4075,Refund,2716.46,2022-02-02,JPY
4076,Payment,8712.66,2020-09-08,JPY
4077,Refund,3249.91,2020-07-15,EUR
4078,Purchase,7004.23,2020-04-11,GBP
4079,Purchase,3208.12,2020-10-09,GBP
4080,Refund,8353.17,2022-01-05,JPY
4081,Refund,6222.14,2022-10-31,AUD
4082,Sale,4950.92,2023-03-23,GBP
4083,Payment,3173.46,2021-06-09,JPY
4084,Sale,6444.54,2021-12-04,EUR
4085,Payment,5806.17,2024-06-04,USD
4086,Sale,8266.74,2021-05-28,AUD
4087,Refund,6358.95,2020-09-20,GBP
4088,Refund,6689.33,2021-08-13,JPY
4089,Refund,1532.08,2022-05-07,GBP
4090,Purchase,5450.3,2020-10-25,JPY
4091,Sale,1901.29,2019-12-04,USD
4092,Refund,4369.44,2024-04-16,EUR
4093,Purchase,2360.91,2021-08-24,AUD
4094,Purchase,6504.89,2021-04-23,USD
4095,Refund,1644.83,2020-11-17,GBP
4096,Sale,7784.16,2021-05-26,EUR
4097,Sale,3045.25,2021-08-06,JPY
4098,Refund,9527.03,2023-12-24,USD
4099,Refund,6421.14,2023-06-11,USD
4100,Purchase,5111.32,2023-11-19,JPY
4101,Sale,4851.01,2023-01-20,AUD
4102,Sale,748.07,2024-01-08,JPY
4103,Sale,3203.97,2020-05-23,GBP
4104,Refund,4835.67,2020-11-21,JPY
4105,Refund,390.25,2021-10-26,GBP
4106,Refund,1249.87,2020-09-30,JPY
4107,Refund,3854.02,2021-10-28,USD
4108,Refund,7447.09,2020-09-15,JPY
4109,Sale,2031.81,2024-06-14,AUD
4110,Purchase,5762.01,2023-02-20,GBP
4111,Refund,2541.26,2022-01-14,AUD
4112,Refund,7438.34,2022-03-26,JPY
4113,Purchase,378.36,2023-07-28,EUR
4114,Sale,9849.1,2023-03-08,JPY
4115,Payment,1599.95,2021-12-31,GBP
4116,Payment,7345.29,2022-08-09,JPY
4117,Purchase,419.37,2022-04-21,JPY
4118,Refund,1487.37,2022-03-25,GBP
4119,Payment,9188.86,2019-12-19,JPY
4120,Payment,1917.82,2023-09-22,USD
4121,Purchase,1348.3,2020-01-02,JPY
4122,Purchase,4163.3,2021-05-01,USD
4123,Payment,7963.16,2020-08-22,GBP
4124,Sale,6896.86,2023-02-11,EUR
4125,Payment,7562.75,2024-05-10,USD
4126,Payment,3289.8,2021-03-01,GBP
4127,Payment,6152.35,2024-02-27,JPY
4128,Refund,2629.77,2019-11-05,JPY
4129,Purchase,4076.15,2019-09-14,AUD
4130,Refund,9693.31,2021-05-28,JPY
4131,Purchase,4629.1,2021-11-09,JPY
4132,Refund,7775.19,2022-04-29,AUD
4133,Purchase,7988.47,2022-10-22,GBP
4134,Purchase,604.62,2021-05-04,GBP
4135,Payment,6624.88,2019-10-17,GBP
4136,Purchase,9694.4,2023-08-23,AUD
4137,Sale,8911.76,2019-08-20,EUR
4138,Payment,9174.17,2022-08-06,JPY
4139,Purchase,1809.64,2019-08-09,EUR
4140,Payment,5516.56,2021-01-26,JPY
4141,Sale,6611.68,2020-01-21,JPY
4142,Sale,4744.87,2024-08-02,GBP
4143,Purchase,4897.04,2019-08-14,GBP
4144,Payment,2170.69,2021-01-31,GBP
4145,Payment,3017.3,2023-05-24,USD
4146,Sale,6789.26,2022-11-11,EUR
4147,Sale,4173.71,2023-11-29,EUR
4148,Payment,9261.86,2023-08-05,JPY
4149,Refund,1488.87,2020-11-24,USD
4150,Payment,3075.28,2023-08-30,USD
4151,Purchase,8259.43,2020-06-08,GBP
4152,Payment,634.53,2020-06-04,AUD
4153,Refund,1504.54,2020-05-03,USD
4154,Refund,7207.0,2023-09-21,JPY
4155,Sale,6153.51,2022-07-09,EUR
4156,Refund,1977.91,2024-01-03,AUD
4157,Payment,168.07,2024-03-26,GBP
4158,Refund,6658.61,2022-08-03,EUR
4159,Payment,7827.69,2021-12-29,GBP
4160,Purchase,9535.19,2022-10-13,AUD
4161,Refund,3052.95,2020-10-18,EUR
4162,Refund,2015.19,2024-05-21,USD
4163,Purchase,2461.36,2024-02-16,GBP
4164,Purchase,4605.43,2024-02-15,USD
4165,Payment,2783.06,2023-08-09,JPY
4166,Refund,1450.99,2020-04-17,JPY
4167,Payment,1710.64,2022-12-07,EUR
4168,Payment,159.88,2019-10-26,USD
4169,Payment,7447.82,2022-11-27,JPY
4170,Purchase,9484.29,2021-04-09,AUD
4171,Sale,1421.22,2023-10-27,EUR
4172,Payment,9192.07,2022-06-20,JPY
4173,Sale,6616.34,2020-05-17,USD
4174,Refund,4162.13,2022-08-30,USD
4175,Refund,7131.72,2019-10-13,GBP
4176,Payment,3305.5,2024-02-08,JPY
4177,Payment,2171.46,2019-12-30,USD
4178,Sale,7661.72,2021-03-27,GBP
4179,Refund,5669.0,2019-08-11,USD
4180,Payment,548.45,2021-07-18,EUR
4181,Sale,4672.63,2021-04-27,AUD
4182,Sale,6606.8,2020-07-24,GBP
